headline,date,month,year,content,link,hoax
Hari Solidaritas Internasional untuk Rakyat Palestina 29 November 2023,29,November,2023,"Tanggal 29 November 2023 diperingati Solidaritas Internasional Rakyat Palestina . latar peringatan tujuannya.Merujuk laman resmi Perserikatan Bangsa-Bangsa , Solidaritas Internasional Rakyat Palestina dilaksanakan mengacu keputusan Majelis Resolusi 32/40 B , Resolusi 34/65 D , resolusi disahkan.Sebagai bentuk dukungan rakyat Palestina , memaknai peringatan saksama . Awal-mula penetapan peringatan tanggal 29 November 1947 . , Majelis PBB mengadopsi Resolusi 181 . Resolusi terkenal sebutan Partition Resolution Resolusi Pemisahan.Sesuai namanya , resolusi menetapkan pembentukan negara Yahudi wilayah dihuni warga Palestina.Di , konflik utama , Kota Yerusalem , diurus badan internasional dibentuk khusus . , Israel mendeklarasikan negaranya 1948 . , Palestina diakui kemerdekaannya.Mengutip laman National Today , 1978 , PBB menyerukan Solidaritas Internasional Rakyat Palestina . tahunnya , organisasi dunia mengadakan kegiatan mendukungnya . pertemuan khusus memperingati penerbitan buletin berisikan pernyataan dukungan.Melansir laman resmi UNESCO , organisasi mengurus pendidikan , keilmuan , kebudayaan merayakan peringatan 1986 . mengembangkan pendidikan , kebudayaan , keilmuan , kebebasan berekspresi.Tujuan utama masyarakat dunia memusatkan perhatiannya permasalahan Palestina . Hak-hak bangsa Palestina hak asasi manusia , hak menentukan nasib , hak kemerdekaan , hak rumah harta benda dikembalikan.Menilik data Palestinian Central Bureau of Statistics , 14 , 5 juta orang Palestina dunia . , 5-6 juta tinggal wilayah aslinya.Hal didukung data United Nations Relief and Works Agency for Palestine Refugees in the Near East menyebut 5,9 juta pengungsi Palestina tinggal tempat.Jumlah menyentuh angka 50 % orang Palestina . menguatkan mendukung pengembalian penuh hak-hak dimiliki rakyat Palestina , tanah airnya , pengungsian.Sebagai bentuk dukungan , detikers merayakan Solidaritas Internasional Rakyat Palestina acara : , sekilas informasi Solidaritas Internasional Rakyat Palestina . Semoga bermanfaat , ya , detikers !",https://www.detik.com/jogja/berita/d-7062114/hari-solidaritas-internasional-untuk-rakyat-palestina-29-november-2023,0
"Hamas Bebaskan 12 Sandera, Imbalannya Pembebasan 30 Tahanan Palestina",29,November,2023,"Bertambah sandera dilepaskan Hamas tahanan Palestina dibebaskan Israel gencatan senjata Jalur Gaza , Selasa malam . 12 sandera , 10 warga Israel , dibebaskan Hamas , imbalannya , 30 tahanan Palestina dibebaskan penjara Israel.Seperti dilansir Al Arabiya , Rabu , militer Israel pernyataannya mengumumkan 10 sandera Israel sandera asing wilayahnya Selasa malam , dibebaskan Hamas Jalur Gaza . `` sandera dibebaskan ... wilayah Israel , '' pernyataan militer Israel dirilis jeda pertempuran Jalur Gaza . tentara Israel menyambut sandera 'memberi hormat merangkul sandera dibebaskan rumah'.Dalam pernyataan terpisah , juru bicara Kementerian Negeri Qatar , Majed Al Ansari , mengumumkan 12 sandera dibebaskan Hamas Selasa malam . Al Ansari sandera dibebaskan 10 warga Israel warga negara Thailand.Qatar salah mediator kesepakatan gencatan senjata Israel Hamas . Al Ansari , sandera Israel dibebaskan mencakup sembilan perempuan anak-anak , usianya lanjut.Para sandera Israel dibebaskan orang berkewarganegaraan ganda , warga Israel-Argentina , warga Israel-Austria , warga Israel-Filipina.Simak berita selengkapnya halaman selanjutnya.Simak Video : Viral Fasilitas Mewah Kamp Pemulihan Tentara Israel Zona Perang Halaman 1 2 jalur gaza gaza gencatan senjata gaza pembebasan sandera hamas hamas israel tahanan palestinaSebagai pertukarannya , Dinas Penjara Israel membebaskan 30 tahanan Palestina penjara-penjara wilayahnya Selasa malam . puluhan tahanan Palestina dibebaskan Penjara Ofer , Ramallah , Tepi Barat pusat tahanan Yerusalem.Pembebasan sandera tahanan difasilitasi Komite Palang Merah Internasional , sesuai kesepakatan dicapai Israel Hamas . Gencatan senjata Jalur Gaza Senin , disepakati diperpanjang hari.Qatar , pengumumannya pekan , kesepakatan memperpanjang gencatan senjata mengharuskan 10 sandera dibebaskan Hamas Jalur Gaza harinya , imbalan pembebasan kali tahanan Palestina ditahan Israel.Sementara , otoritas Israel gencatan senjata diperpanjang , Hamas membebaskan 10 sandera harinya . perempuan anak-anak disandera , upaya memperpanjang jeda pertempuran perundingan pembebasan sandera pria Israel kalinya.Pada Selasa , pasukan Israel petempur Hamas menahan tembakan harapan perpanjangan jeda pertempuran Jalur Gaza . perpanjangan gencatan senjata Rabu -- perpanjangan gencatan senjata disepakati Israel Hamas .",https://news.detik.com/internasional/d-7062107/hamas-bebaskan-12-sandera-imbalannya-pembebasan-30-tahanan-palestina,0
Tentara Israel Punya Kursi Pijat-Konsol Game di Kamp Pemulihan Dekat Zona Perang,29,November,2023,"Viral kamp pemulihan tentara Israel fasilitas mewah , kursi pijat konsol video game . Kamp pemulihan zona perang .",https://www.detik.com/sumut/berita/d-7062089/tentara-israel-punya-kursi-pijat-konsol-game-di-kamp-pemulihan-dekat-zona-perang,0
Diplomasi Hati-hati Qatar Hasilkan Jeda Pertempuran di Gaza,29,November,2023,"Pengumuman kesepakatan `` jeda kemanusiaan '' Jalur Gaza dianggap kemenangan diplomasi negara Qatar . Negosiasi pembebasan sandera Hamas , ditukar tahanan Palestina Israel , berminggu-minggu . titik , pemerintah Israel dilaporkan menolak tawaran memilih melancarkan serangan darat Gaza . , tekanan komunitas internasional , Amerika Serikat , keluarga sandera Israel meningkat , menuntut pemerintah fokus pembebasan sandera.Mesir , menandatangani perjanjian perdamaian Israel 1979 berbagi perbatasan Israel Gaza , membantu negosiasi . Qatar memainkan peran kunci memimpin perundingan.Setelah Qatar mengumumkan kesepakatan `` jeda pertempuran '' , Presiden AS Joe Biden Menteri Negeri AS Antony Blinken memposting pesan X berterima kasih Mesir Qatar `` kemitraan '' negosiasi . , penasihat keamanan nasional Israel Tzachi Hanegbi memuji peran Qatar . menulis media sosial `` upaya diplomasi Qatar . '' orang senang negara Teluk . komentator , perunding berusaha keras menjamin pembebasan sandera . berpendapat Qatar rumah pemimpin politik Hamas 2012 , Qatar dipandang terlibat serangan Hamas Israel.Para ahli sepakat Qatar mengambil kebijakan negeri , berperan `` Swiss Timur '' , membuka pintu pendatang . `` Peran Qatar sensitif , emirat mengandalkan peran perantara dekade , '' Guido Steinberg , peneliti senior German Institute for International and Security Affairs SWP Berlin , DW baru-baru ini.Di , Qatar bertindak penengah komunitas internasional Taliban Afganistan , memiliki kantor politik Doha . , Qatar tuan rumah markas militer AS terbesar Timur , Pangkalan Udara al-Udeid , memainkan peran evakuasi Afganistan 2021 . menyebabkan Qatar digambarkan `` sekutu utama non-NATO '' .Qatar penengah Israel Hamasâ Perang Israel-Gaza 2014 . Qatar membekukan hubungan Israel 2009 , diduga mempertahankan hubungan layar . 1996 , negara-negara kawasan menentang hubungan Israel , Qatar mengizinkan Israel membuka misi dagang Doha . `` Qatar memiliki hubungan pragmatis insentif finansial mengelola meredakan ketegangan perang Israel Hamas , '' Sanam Vakil , direktur Program Timur Afrika Utara lembaga think tank berbasis Inggris , Chatham House . Vakil Qatar `` perantara alami mengamankan sandera menemukan titik masuk mengurangi ketegangan melindungi orang-orang lapangan kemanusiaan memburuk . `` Baru-baru , Qatar menghabiskan USD30 juta Gaza . pengamat berpendapat uang Qatar mensubsidi sayap militer Hamas tujuan jahat.Menjawab Reuters dana Gaza , pejabat pemerintah Qatar , dana diperuntukkan keluarga membutuhkan gaji pegawai negeri , dokter guru Jalur Gaza . PBB , 80 % penduduk Jalur Gaza bergantung bantuan internasional , krisis terjadi.Uang Qatar masuk Israel , pejabat Qatar Reuters . Dana ditransfer elektronik Israel , diteruskan otoritas Gaza dikelola Hamas , pembayaran `` sepenuhnya dikoordinasikan Israel , PBB Amerika Serikat , '' . `` Kesepakatan dinegosiasikan Qatar Israel Hamas menandai pencapaian diplomatik perang , '' Hugh Lovatt , peneliti senior tangki pemikir European Council on Foreign Relations . `` kesempatan membuka ruang memajukan gencatan senjata penuh jalur diplomatik luas , '' pungkas Lovatt DW . lewatkan konten-konten eksklusif pilih Rabu . Daftarkan e-mail berlangganan Newsletter mingguan Wednesday Bite.Simak Video : Viral Fasilitas Mewah Kamp Pemulihan Tentara Israel Zona Perang",https://news.detik.com/dw/d-7062074/diplomasi-hati-hati-qatar-hasilkan-jeda-pertempuran-di-gaza,0
Hamas Undang Elon Musk Kunjungi Jalur Gaza,29,November,2023,"Senior Hamas mengundang hartawan Amerika Serikat Elon Musk mengunjungi Gaza Musk kehancuran akibat serangan Israel . Musk mendukung Israel . `` mengundang mengunjungi Gaza dampak pembantaian kerusakan masyarakat Gaza , kepatuhan standard objektivitas kredibilitas , '' senior Hamas , Osama Hamdan , keterangan pers Beirut , Lebanon , dilansir Reuters , Rabu .Musk kena tudingan anti-Yahudi akibat unggahannya media sosial . pemilk media sosial X. Senin , Musk jalan-jalan kejadian perkara serangan Hamas Israel . dukungannya Israel . Komentar Hamdan muncul gencatan senjata Israel Hamas diperpanjang 48 jam . `` 50 , Israel menjatuhkan 40.000 ton bahan peledak rumah warga Gaza berdaya , '' . `` menyerukan Presiden AS Biden meninjau hubungan AS Israel berhenti memasok senjata , '' sambungnya.Berbicara kehancuran Gaza dialami Israel konflik 7 Oktober , Hamdan masyarakat internasional mengirimkan tim pertahanan sipil khusus membantu mengevakuasi jenazah terjebak reruntuhan . Kementerian Negeri Palestina , ribuan orang terjebak.Gencatan senjata disepakati pekan penghentian tujuh pekan pertempuran Hamas menyerang Israel , menewaskan 1.200 orang menyandera 240 orang Gaza , penghitungan Israel.Tonton Video : Viral Fasilitas Mewah Kamp Pemulihan Tentara Israel Zona Perang",https://news.detik.com/internasional/d-7061960/hamas-undang-elon-musk-kunjungi-jalur-gaza,0
Menapak Periode penuh Aksi dan Janji,29,November,2023,"Memasuki kampanye capres periode 2024-2029 , suasana dunia politik ramai permukaan . , pasangan bergerak penjuru negeri lontaran gagasan menyublim tumpukan kertas visi misi.Seperti , kampanye 28 November 2023 kemarin berjalan jelang pemilu pertengahan Februari 2024 . Periode dimana paslon capres cawapres beradu gagasan , visi misi . Selasa , Anies Baswedan kampanye keliling wilayah Kota . istrinya , Mantan Gubernur DKI Jakarta mengunjungi kampung Tanah Merah Jakarta Utara . mengenakan motor berwarna putih , helm putih pakaian serba putih lokasi jam 09.00 WIB , diiringi teriakan menyerukan namanya.Dalam kesempatannya , Anies keadilan diimpikan warga Tanah Merah membutuhkan kewenangan pusat . , berjanji mencarikan solusi mengemban kewenangan . `` keputusan-keputusan terkait status membutuhkan kewenangan pemerintah pusat , carikan jalan adil , berpihak keadilan carikan Jakarta terbengkalai , solusi jalankan , '' Anies dilansir detikNews Selasa .Dalam kesempatan berbeda , Anies menjanjikan harga transportasi terjangkau masyarakat Bogor . Dikutip pidatonya GOR Laga Tangkas , Cibinong , Bogor , Selasa , menjanjikan membangun infrastruktur transportasi terjangkau memiliki jangkauan luas . `` Salah Jakarta . membangun transportasi luas , terjangkau , warga mudah menjangkau kerja , '' ungkapnya.Janji membangun infrastruktur transportasi capres Ganjar Pranowo . lawatannya Merauke , kondisi jalanan rusak membuatnya bergerak menuntaskan pembangunannya kelak.Pemilihan Merauke titik perjalanan kampanyenya dilandasi alasan khusus . pemerataan pembangunan . Mahfud MD , sang calon wakil lawatan kampanye Sabang . `` komitmen memeratakan pembangunan ekonomi . komitmen masyarakat miskin Indonesia . komitmen mewujudkan kepastian perlindungan hukum elemen bangsa tersebar Sabang Merauke , '' Mahfud tertulis detkNews , Selasa .Berbeda , pasangan Prabowo-Gibran langsung berkampanye masyarakat . , melaksanakan tugas kantor . Tim Kampanye Nasional pasangan aksi sosialisasi program makan siang minum susu gratis serentak penyaluran bantuan Palestina 5 miliar rupiah.Berbagai update pemilu gaya perkembangan peristiwa politik diulas tuntas detik Pagi edisi Rabu , 29 November 2023 . , dibahas informasi efek Gadis Kretek perkembangan Firli.Nikmati menu sarapan informasi khas detik Pagi langsung langsung Senin-Jumat , 08.00-11.00 WIB 20.detik.com TikTok detikcom . Detikers berbagi ide , cerita , membagikan kolom live chat tersedia . `` Detik Pagi , Tidur ! ''",https://news.detik.com/berita/d-7061620/menapak-periode-penuh-aksi-dan-janji,0
Menlu RI di Sidang PBB: Perlu Gencatan Senjata Permanen untuk Palestina,29,November,2023,"Menteri Negeri Republik Indonesia , Retno Lestari Priansari Marsudi , berbicara Sidang Majelis Perserikatan Bangsa-Bangsa . menyerukan gencatan senjata permanen konflik Israel versus Palestina Jalur Gaza . `` butuh gencatan senjata permanen , bantuan kemanusiaan hambatan , pembelaan keadilan , proses perdamaian politik , '' Retno via akun media sosial X , Rabu .Indonesia tinggal diam kematian perempuan anak-anak berdosa . Indonesia membiarkan rumah-rumah , sekolah , rumah sakit dihancurkan peperangan Jalur Gaza diserang Israel . , gencatan senjata Jalur Gaza gencatan senjata permanen . , Perdana Menteri Israel Benjamin Netanyahu melanjutkan serangan Jalur Gaza gencatan senjata selesai.Gencatan senjata direncanakan 24 November , diperpanjang 27 November Senin . Gencatan senjata digelar bertukar sandera Hamas tahanan Israel.Sebelumnya , Kepala Staf Militer Israel Letnan Jenderal Herzi Halevi pasukan Israel berperang melawan Hamas gencatan senjata kemanusiaan Jalur Gaza . `` Militer Israel pasukannya berjuang keras melindungi kehidupan rakyat menjunjung nilai-nilai . menciptakan kondisi kerangka pembebasan kelompok anak-anak ibu-ibu disandera jeda , '' Halevi , dilansir Al Arabiya , Selasa .Lihat Video : Viral Fasilitas Mewah Kamp Pemulihan Tentara Israel Zona Perang",https://news.detik.com/berita/d-7061907/menlu-ri-di-sidang-pbb-perlu-gencatan-senjata-permanen-untuk-palestina,0
Tanggal 29 November Memperingati Hari Apa? Simak Daftarnya di Sini!,29,November,2023,"momen dirayakan tanggal 29 November . Lantas tanggal 29 November 2023 memperingati ? Tanggal 29 November 2023 jatuh Rabu pekan berdasarkan penanggalan kalender Masehi . momen diperingati nasional internasional tanggal tersebut.Salah momen diperingati tanggal 29 November KORPRI . , momen kalah menarik . diperingati tanggal 29 November 2023 , ulasan lengkapnya dirangkum detikSulsel.Yuk , disimak ! Korps Pegawai Republik Indonesia diperingati tahunnya tanggal 29 November . Peringatan dilaksanakan merayakan Ulang KORPRI.Melansir laman resminya , KORPRI satu-satunya organisasi wadah berhimpun Aparatur Sipil Negara Pemerintahan . KORPRI didirikan tanggal 29 November 1971 berdasarkan Keppres RI Nomor 82 1971.Di 2023 , KORPRI memasuki usia ke-52 . merayakannya , Dewan Pengurus Nasional KORPRI meluncurkan tema logo HUT KORPRI Surat Edaran Nomor SE-10/KU/X/2923.Adapun tema diangkat `` KORPRIKAN INDONESIA '' logo angka 52 bermotif batik berwarna biru . Tema logo diinstruksikan dipajang spanduk memasuki November dijadikan KORPRI.Dewan Pengurus Nasional KORPRI melaksanakan HUT ke-52 serangkaian acara . ziarah Taman Makam pahlawan Kalibata , Bakti Sosial , seminar , pameran , sebagainya.Hari Solidaritas Internasional Rakyat Palestina ditetapkan peringatannya tanggal 29 November . Peringatan pengingat kemerdekaan nasional kedaulatan hak-hak rakyat Palestina.Mengutip laman National Today , Palestina Israel memperebutkan wilayah dekade . memisahkan negara menjadikannya independen , PBB rencana resolusi pemisahan resolusi 181 .Sayangnya , resolusi terlaksana pecahnya perang saudara Palestina . perang , 1948 Israel negara , negara warga Arab Palestina dibentuk.Oleh , 1977 Majelis PBB menyerukan resolusi tahunan pemisahan Palestina . , peringatan Solidaritas Internasional rakyat Palestina diperingati resmi.Pemilihan tanggal 29 November peringatan memiliki makna tersendiri warga Palestina . dirayakan pengingat dunia rakyat Palestina hak-hak mereka.Tanggal 29 November diperingati Salam Elektronik Internasional . Peringatan mengirimkan kartu elektronik orang-orang dihubungi.Kartu elektronik e-cards ucapan digital kartu pos dikirim media sosial proses cetak . Kartu elektronik berisi animasi teks video e-cards berbentuk permainan.Ketika memasuki 2000-an ledakan platform media sosial . 2006 media sosial Facebook Twitter menjamur dunia platform media sosial populer.Pada 2010-an platform WhatsApp , Instagram , Snapchat populer fitur berbagi foto video . 2020 , TikTok terkenal cepat kalangan millennial Gen Z.Semua platform media sosial mengirimkan pesan kartu elektronik . merayakan Salam Elektronik Internasional , detikers mengirimkan e-cards media sosial ucapan natal baru.Hari Isdal Woman peringatan internasional diselenggarakan menghormati mengenang orang meninggal misterius . jatuh tanggal 29 November diperingati tahunnya.Hari Wanita Isdal diperingati kali mengenang jasad perempuan ditemukan 1970 Norwegia . tanggal 29 November pria putrinya menemukan mayat perempuan hangus terbakar bebatuan Lembah Isdalen , Bergen , Norwegia.Wanita diperiksa kepolisian , jasadnya teridentifikasi . tanggal 5 Februari 1971 dimakamkan katolik Bergen.Kasus dibuka 2016 . , informasi terungkap wanita identitasnya . identitasnya , jasad wanita wanita Isdal merujuk tempatnya ditemukan Lembah Isdalen.Hari Wanita Isdal dirayakan tahunnya momen mengenang keluarga orang-orang ditinggalkan . kesedihan dirasakan sulit keluarga keluarganya meninggal misterius.Nah , momen-momen diperingati tanggal 29 November 2023 . menarik detikers ?",https://www.detik.com/sulsel/detiksulsel/d-7061778/tanggal-29-november-memperingati-hari-apa-simak-daftarnya-di-sini,0
Masyarakat Bitung Deklarasi Damai Usai Bentrok Massa Bela Palestina Vs Ormas,28,November,2023,"elemen masyarakat deklarasi damai bentrok massa bela Palestina salah organisasi kemasyarakatan Kota Bitung , Sulawesi Utara . Deklarasi damai perwakilan organisasi , kemasyarakatan Minahasa , keagamaan muslim . `` bersyukur saudara-saudara berkenan hadir kehormatan Kapolda menyelesaikan permasalahan melangkah kedepan mengisi hari-hari , anak-anak kota sekolah tenang , keluarga-keluarga tenang , '' Kapolda Sulut Irjen Setyo Budiyono keteranganya , Selasa .Setyo sejatinya diselesaikan duduk . berharap persaudaraan kebersamaan terpenting . `` Semoga pembacaan isi deklarasi dilaksanakan situasi Sulut Kota Bitung Kondusif . Terima kasih perwakilan Kota Bitung berjalan hal-hal positif , '' katanya.Selain , Setyo mendukung penegakan hukum pelaku terlibat , transparan , berkeadilan . sepakat menolak bentuk provokasi , pergerakan massa kota Bitung , pemberitaan media sosial sifatnya hoaks berkaitan permasalahan Kota Bitung . `` , menjaga keamanan , ketentraman ketertiban masyarakat Kota Bitung , '' ujarnya.Adapun deklarasi komitmen Forkopimda disimbolkan tandatangan deklarasi damai . Tertuang deklarasi sepakat konflik damai.Massa aksi bela Palestina terlibat bentrok salah ormas Sabtu sore . Kapolres Bitung AKBP Tommy Bambang Souissa insiden salah ormas merayakan HUT ke-12 wilayah GOR Saudara , Bitung . `` salah LSM masyarakat adat melaksanakan HUT ke-12 dilaksanakan GOR Saudara , tema kedaulatan pangan kebangkitan ekonomi lokal , '' AKBP Tommy detikcom , Sabtu malam.Tak , massa aksi bela Palestina melintas lokasi . diduga kesalahpahaman berujung bentrokan . `` video aksi LSM terkait kemanusiaan , terkait peristiwa Gaza spontanitas `` .",https://www.detik.com/sulsel/berita/d-7061779/masyarakat-bitung-deklarasi-damai-usai-bentrok-massa-bela-palestina-vs-ormas,0
Surat Terima Kasih bagi Hamas dari Sandera Israel saat Akhirnya Bebas,28,November,2023,"Wanita Israel disandera Hamas Jalur Gaza menuliskan surat ucapan terima kasih diperlakukan . Ucapan tulis bebas gencatan senjata Israel-Hamas.Seperti dilansir media lokal Turki , TRT World , Selasa , Danielle Aloni putrinya , Emilia , dibebaskan Hamas 24 November , ditahan 49 Jalur Gaza . Aloni menulis surat terima kasih perhatian anggota kelompok milisi Palestina putrinya , dibebaskan bersamanya.Diketahui , pembebasan sandera kesepakatan gencatan senjata kemanusiaan Hamas Israel . dipertemukan keluarga Israel , dibebaskan Jalur Gaza pekan . meninggalkan Jalur Gaza , Aloni menulis surat tulisan tangan . berterima kasih Hamas.Sayap bersenjata Hamas , Brigade Al-Qassam , membagikan surat Aloni publik akun resmi Telegram-nya 27 November kemarin.Surat Aloni ditulis bahasa Ibrani , Hamas menyertakan terjemahan bahasa Arab postingan Telegramnya . Disertakan foto Aloni putrinya postingan . `` berterima kasih lubuk hati terdalam kemanusiaan tunjukkan putri , Emilia , '' kutipan salah surat Aloni Hamas.Aloni membahas perlakuan disebutnya Hamas sandera Jalur Gaza , putrinya . menyebut putrinya menganggap anggota Hamas teman . `` mengakui teman-temannya , teman , teman dikasihi , '' tulis Aloni suratnya . `` Terima kasih banyaknya habiskan pengasuh , '' imbuhnya surat tersebut.Selengkapnya halaman selanjutnya.Simak Video : PBB Tingkatkan Bantuan Gaza Utara Gencatan Senjata Halaman 1 2 hamas israel sanderaLebih , Aloni suratnya menyebut putrinya Hamas , ratu Jalur Gaza . `` Anak-anak disandera , terima kasih orang-orang temui , putri ratu Gaza , '' tulisnya . `` perjalanan lalui , bertemu , memperlakukannya penuh kasih sayang , '' Aloni suratnya . `` perilaku tunjukkan , situasi sulit hadapi kerugian derita , Gaza , '' tulis Aloni . `` berharap dunia benar-benar teman , '' imbuhnya.Dia suratnya Hamas harapan warga Jalur Gaza . `` berharap sehat sejahtera ... kesehatan cinta anak-anak keluarga , '' Aloni suratnya .",https://news.detik.com/internasional/d-7061761/surat-terima-kasih-bagi-hamas-dari-sandera-israel-saat-akhirnya-bebas,0
Ma'ruf: Pak Jokowi dan Anwar Ibrahim Sama-sama Kencang Bela Palestina,28,November,2023,"Wakil Presiden Ma'ruf Amin membahas Palestina bertemu Perdana Menteri Malaysia , Anwar Ibrahim . Ma'ruf Presiden Joko Widodo Anwar Ibrahim kencang membela Palestina . `` bicara Palestina . beliau beliau Indonesia , Jokowi kencang membela Palestina , menghentikan perang Gaza , '' Ma'ruf Kuching , Malaysia , Selasa .Ma'ruf Indonesia menyuarakan solusi permanen konflik Gaza . Ma'ruf , Indonesia membela Palestina era Karno . , topik ekonomi investasi dibahas pertemuan Ma'ruf Anwar . Ma'ruf berharap investasi Malaysia Indonesia meningkat . `` harapkan peningkatan . IKN Serawak energinya , '' imbuh Ma'ruf.Ma'ruf pertemuannya Anwar penuh keakraban . Ma'ruf menyebut Anwar berkomunikasi masyarakat Indonesia Perdana Menteri . `` bertemu penuh keakraban . beliau akrab orang-orang Indonesia Perdana Menteri , '' Ma'ruf .",https://news.detik.com/berita/d-7061755/maruf-pak-jokowi-dan-anwar-ibrahim-sama-sama-kencang-bela-palestina,0
Hari Solidaritas Internasional Bagi Rakyat Palestina 29 November,28,November,2023,"Solidaritas Internasional Rakyat Palestina International Day of Solidarity of Palestinian People diperingati 29 November . Peringatan diakui Internasional Perserikatan Bangsa-Bangsa .Lantas sejarah Solidaritas Internasional Rakyat Palestina ? , simak ulasan ini.Palestina Israel bertentangan wilayah . Puluhan berselisih mempertahankan yakini negaranya . situs resmi United Nations National Day . PBB mengadopsi Resolusi 181 29 November 1947 . Namanya 'United Nations Partition Plan for Palestine'.Resolusi berisi usulan merekomendasikan pembagian Palestina , Inggris menarik kekuasaannya . Negara-negara dibentuk penarikan Inggris , lambat Oktober 1948.Rencana menyerukan penyatuan ekonomi negara-negara diusulkan . perlindungan hak-hak agama minoritas.Namun perang saudara Palestina . , Israel negara 1948.Majelis PBB membentuk Solidaritas Internasional Rakyat Palestina 1977 . merujuk resolusi 32/40 B menyerukan 29 November diperingati tersebut.Majelis Komite Pelaksanaan Hak-hak Rakyat Palestina Dicabut Divisi Hak-Hak Palestina , peringatan Solidaritas Internasional Rakyat Palestina . menyelenggarakan pameran tahunan hak-hak Palestina , acara budaya Misi Pengamat Permanen Palestina PBB . isi resolusi 60/37 1 Desember 2005.Penjajahan bangsa Palestina tujuh dasawarsa . , negara-negara anggota PBB didorong dukungan publisitas seluas-luasnya , peringatan Solidaritas Internasional Rakyat Palestina.Peringatan bertujuan kenyataan Palestina terselesaikan . hak asasi manusia terpenuhi Palestina.Seperti hak menentukan nasib campur tangan . hak kemerdekaan kedaulatan nasional hak rumah pengungsian.Ada sederet urgensi Solidaritas Internasional Rakyat Palestina . : ulasan Solidaritas Internasional Rakyat Palestina . Semoga bermanfaat ! Artikel ditulis Nadza Qur'rotun A , peserta Magang Bersertifikat Kampus Merdeka detikcom .",https://www.detik.com/jatim/berita/d-7061671/hari-solidaritas-internasional-bagi-rakyat-palestina-29-november,0
